,IDSong,F0525,F1152,ORIGINAL-TEXTURE-Musical Layers (Mean),F1166,F0133,F0136,F0507,ORIGINAL-TEXTURE-Musical Layers (Std),F0404,ORIGINAL-EXPRESSIVE_TECHNIQUES-Tremolo Notes in Cents (Mean),F0945,F1151,F1497,F0529,ORIGINAL-TEXTURE-State Transitions ML1 -> ML0 (Per Sec),F0151,F1194,F0121,F0927,ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Extent (Std),ORIGINAL-EXPRESSIVE_TECHNIQUES-Tremolo Higher Notes Coverage (C4+),F0438,F1489,F0247,F0021,F0246,F1089,F0469,ORIGINAL-EXPRESSIVE_TECHNIQUES-Tremolo Notes in Cents (Max),ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Rate (Kurtosis),F0772,ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Base Freq (Kurtosis),ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato to Non Vibrato Notes Ratio,F0909,F1071,F0466,F1077,ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Base Freq (Min),F0010,ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Length (Kurtosis),F0437,F0013,F0526,VOICE-TEXTURE-State Transitions ML0 -> ML1 (Per Sec),ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Rate (Std),F0778,ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Base Freq (Std),F0109,F1550,ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Extent (Kurtosis),ORIGINAL-TEXTURE-Musical Layers (Max),F1065,ORIGINAL-TEXTURE-ML1-Monophonic Texture (Percentage),F0946,F1475,F0113,F0753,F1053,F0407,F1059,F0110,ORIGINAL-TEXTURE-State Transitions ML2 -> ML3 (Per Sec),F0770,F1441,ORIGINAL-EXPRESSIVE_TECHNIQUES-Glissando Direction (Up),F0958,F0911,F0406,F0917,ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Length (Skewness),ORIGINAL-EXPRESSIVE_TECHNIQUES-ART-Other Notes Duration (Mean),F0155,F0891,ORIGINAL-TEXTURE-State Transitions ML1 -> ML2 (Per Sec),F1537,ORIGINAL-EXPRESSIVE_TECHNIQUES-Glissando Extent (Std),F0116,F1483,F1096,F0776,ORIGINAL-EXPRESSIVE_TECHNIQUES-Tremolo Notes in Cents (Min),F1419,F1090,F1486,F1469,ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Higher Notes Coverage (C4+),F1455,ORIGINAL-VAT-Probability of Creaky Voice (Skewness),F0897,F0251,F1574,F0011,F0905,F0899,ORIGINAL-EXPRESSIVE_TECHNIQUES-Glissando Length (Std),F0328,F1101,F0782,F0923,ORIGINAL-EXPRESSIVE_TECHNIQUES-Glissando Slope (Std),0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,Class
406,MT0007099407,6.6621,13.089,2.5114,278770,1.1125,5.5855,0.098565,1.3208,0.10923,4638.5,0.33501,14.145,1.4588,11.776,0.36581,0.07023,8.0133,977.75,0.35094,18.219,0.046201,1.4042,0.278,0.06107,1.8059,0.31874,6.1233,0.70973,5239.8,1.6993,0.10002,1.7615,0.23684,0.35506,5.0235,0.10037,5.6244,4031.0,118.83,1.6938,6.4332,875.99,2.1035,0.6987,0.99446,0.088277,355.5,0.16468,0.31246,1.825,6,4.357,0.22471,0.18446,0.084198,0.061555,0.13461,3.8414,1.5905,3.768,1.3529,1.297,0.2782,0.002681,0.5,0.20147,0.50195,3.3717,0.37294,-0.27722,0.76372,0.60797,0.46114,0.8314,0.0020286,180.38,1.3995,1.1294,3.0279,0.39976,4281.8,0.29296,2.4752,2.0767,-0.34503,0.25124,0.6171,0.28249,0.41979,0.17644,-0.18463,1.2059,0.38126,0.23199,0.13051,0.69524,7.3265,0.54063,0.44092,1825.3,-212.28586,117.20323,14.801046,26.090176,5.6265645,1.2169999,-5.911367,5.6682887,-20.912096,10.991624,-18.324446,0.38416153,-16.009222,0.2492367,-9.411855,-3.225759,-7.002867,-2.1775503,-9.8545475,1.841394,-8.562449,0.43879592,-7.573172,-2.369331,-5.678604,-0.109243244,-1.8666084,0.02606696,-1.6206377,6.6689205,5.5398393,1.545994,-6.556084,-7.5906806,-4.764447,-0.57413083,-1.5165659,-1.5678524,-4.28355,-1.6804154,Q3
407,MT0007107079,5.5304,8.1156,1.6046,298930,0.91656,6.9856,0.10105,1.0202,0.10988,5309.1,0.36968,10.05,3.9141,10.479,0.59861,0.085987,8.7069,880.51,0.38514,17.656,0.40032,1.1747,0.2621,0.083566,0.93639,0.29802,6.034,0.72398,5942.8,2.304,0.086261,2.7391,0.30952,0.37808,4.9542,0.10995,5.0497,4975.1,132.73,2.2703,6.9726,1013.8,1.9358,0.79851,0.94746,0.081838,353.46,0.16933,0.3353,2.1498,5,4.4996,0.42085,0.19254,0.063433,0.033761,0.1469,3.9521,1.4965,4.1691,1.1049,0.53209,0.21916,0.50929,0.4,0.18879,0.1822,3.7264,0.24373,0.99092,0.56986,0.53213,0.43517,1.2305,0.00048693,87.496,2.1248,1.3154,3.1166,0.34708,4792.3,0.32532,3.1886,1.7276,-0.28928,0.6483,-0.035434,-0.20109,0.38706,0.12632,0.25033,1.127,0.17895,0.24584,0.06523,0.87426,6.4754,0.55176,0.072299,2030.1,-278.56833,103.06424,8.679859,25.69582,4.957136,12.088803,7.5731673,6.4110837,3.7665074,16.836815,-20.010044,6.022153,-8.495067,4.5777154,-7.118756,5.4674845,-9.338652,3.1958616,-3.052373,-1.1389478,-4.652213,-0.4929054,1.0048289,0.4224607,-3.8191383,0.9196053,-8.644076,-1.7786318,-5.222088,-5.449128,-4.7171545,-3.9929566,-4.7452693,-1.7891519,-3.8104398,-4.639486,-5.97401,-6.8735204,-5.219845,-4.359749,Q4
408,MT0007119529,6.1278,17.021,2.577,319450,0.82045,5.3387,0.089512,1.2559,0.059372,4322.1,0.32984,18.685,0.90167,10.251,0.33256,0.059824,5.7466,594.74,0.3383,25.208,0.0081633,1.3085,0.23361,0.058847,2.7088,0.38746,6.1087,0.38864,4819.5,2.0724,0.070514,3.8598,0.22917,0.36117,5.4028,0.057817,5.2298,3787.5,136.57,6.0353,5.8176,1565.2,1.6785,0.89832,0.86392,0.056026,904.62,0.11352,0.2908,1.6474,7,4.576,0.15502,0.1782,0.072234,0.058856,0.15109,3.8254,1.1831,4.0635,0.54951,2.3612,0.26262,-0.49474,0.6,0.18815,0.36764,2.9973,0.1902,2.0827,0.84027,0.58821,0.41283,1.1972,0.0026209,91.036,0.79755,1.468,3.4514,0.38139,3556.0,0.18253,2.6017,2.0452,-1.194,0.41104,-0.49826,0.00064319,0.42143,0.22014,-0.68607,3.1494,0.38778,0.35984,0.03483,0.76529,6.9266,0.59364,0.3224,2304.3,-159.54552,124.27843,-0.2438158,28.96154,-5.30737,10.544164,-9.822671,9.514011,-23.682825,2.9754162,-10.383618,-0.97540534,-11.006653,6.0908113,-11.126005,-1.301347,-9.669982,-2.5944052,-6.207721,-0.013186092,-7.983161,-3.2345908,-6.6161113,-2.965887,-2.638286,2.6284869,1.7406838,1.2745509,-1.4093536,-1.7038655,-2.6898184,-0.51020914,-0.6071719,-1.7031919,-3.8739417,-2.899186,0.41460434,-0.85426974,1.356372,-1.0208828,Q4
409,MT0007147603,4.9936,19.899,1.8728,685980,0.38999,2.9627,0.171,0.87918,0.043407,5233.9,0.49847,23.07,0.39473,8.0703,0.16628,0.027393,3.6747,359.35,0.48666,1.7347,0.4073,0.64949,0.11899,0.034201,2.5416,0.4198,4.3934,0.2534,5875.9,1.0,0.033257,1.0,0.044444,0.52414,4.0627,0.059603,4.3318,5135.4,102.93,1.0,5.1111,964.85,0.8412,0.76524,2.1412,0.043106,138.51,0.063945,0.15767,1.0,5,3.8674,0.34672,0.13082,0.11222,0.27608,0.24108,3.2069,0.75104,3.33,0.36816,1.5963,0.38525,-1.3535,0.5,0.11579,-0.11601,2.2973,-0.18916,0.0,0.36202,0.7688,0.60197,2.2947,0.0078594,57.981,0.40751,1.8615,1.6491,0.46834,4694.5,0.12554,1.5369,0.95654,-1.6682,1.0,-2.9335,-2.106,0.56696,0.32877,-1.0824,1.4478,-0.15254,-0.15535,0.038652,0.71858,4.502,0.61676,-0.033967,875.11,-125.97533,114.09238,-50.813755,-0.008514286,-15.418101,10.218648,-18.897482,6.9802227,-18.150856,8.181671,-17.074684,5.49344,-14.146111,3.9690397,-13.468867,2.4996636,-10.74434,1.4504067,-9.358064,5.256431,-4.880211,2.5719101,-8.652245,-2.1775854,-8.910252,1.701223,-5.3399043,0.28260106,-3.434217,0.23868875,-3.639812,-1.8520284,-4.058777,-2.2104063,-3.6884518,-2.0013616,-4.7740035,0.9571417,-1.5165119,0.74122775,Q1
410,MT0007186714,6.164,10.587,3.0039,342890,0.74391,3.9922,0.13302,1.2531,0.10093,4598.1,0.37232,14.948,1.9571,9.5989,0.19954,0.057375,3.8424,714.66,0.37959,21.205,0.12366,1.0081,0.22049,0.05284,1.5718,0.39919,5.7721,0.53718,5565.7,3.4523,0.057676,1.7731,0.16327,0.44294,4.7299,0.10051,5.2333,4088.7,121.05,1.8101,5.428,926.04,1.542,1.0647,0.82138,0.068749,431.69,0.13,0.2565,1.9507,7,4.2275,0.096718,0.17214,0.093481,0.12069,0.17318,3.5661,1.2646,3.8433,1.645,1.4965,0.33573,0.40793,0.5,0.17053,0.02612,2.9547,0.29458,-0.04318,0.35069,0.63527,0.54767,0.86465,0.0020942,103.43,2.0488,1.2045,2.8966,0.4532,3849.4,0.22623,2.3651,1.6609,-1.0736,0.35159,1.0686,-0.16203,0.45942,0.1747,-0.49385,2.0275,-0.027472,0.11968,0.059656,0.87992,6.6697,0.55214,0.3288,1185.1,-178.57504,132.83266,-26.07492,27.50551,-4.274309,5.3118596,-10.852466,1.3635546,-8.933659,4.404298,-12.151673,3.9534485,-9.951242,-0.578214,-9.080498,-3.086172,-7.9748816,0.123974234,-7.3597126,-3.670287,-8.611952,-1.4792507,-5.055152,-3.7350116,-2.8641665,-1.0628868,-3.332329,-3.0599325,-3.617445,-0.32252192,2.5180867,1.2434595,-2.6175,-4.2231646,-2.9118392,-3.498519,-1.4760641,-1.5985974,2.1660042,1.9983834,Q4
411,MT0007207968,7.2852,7.9068,3.5716,118980,0.68012,5.2438,0.051401,1.0028,0.055336,4073.7,0.48876,10.863,2.787,9.5234,0.033256,0.04588,9.4843,346.9,0.48379,17.756,0.0,0.83439,0.22507,0.046285,0.56852,0.42027,4.5079,0.44725,4608.1,1.898,0.039844,1.2927,0.089286,0.49918,4.0744,0.099134,4.3593,3896.8,69.263,1.6115,5.3646,560.75,0.92074,0.2329,0.99951,0.047463,554.15,0.059591,0.34761,2.9325,6,3.7696,0.007529,0.13742,0.085365,0.068779,0.12418,3.2996,0.82974,3.2762,0.4409,1.1972,0.311,-0.36204,0.0,0.13834,0.075153,1.9449,0.0866,-0.32688,0.35688,0.56511,0.57944,0.23279,0.0,113.9,2.9928,0.72626,1.5784,0.44453,3599.6,0.1152,1.5196,2.1762,-1.4741,0.32218,-0.24124,-1.4266,0.57806,0.2898,-1.2305,0.81375,-0.080944,-0.16878,0.088673,0.64145,5.2934,0.62751,0.085884,485.15,-206.03802,151.52536,-1.0703145,29.170626,3.1000042,7.6835666,9.540393,-2.014124,-6.788479,5.3342695,-15.618267,6.361228,-14.782039,2.4678583,-10.117875,-1.1256112,-4.9702826,-2.3838305,-9.624463,-4.289469,-3.164205,-3.8785925,-2.4086628,1.7050487,-8.079149,-1.6239742,-6.8011537,-4.8876677,-1.2073493,-2.7288373,-3.1717458,-4.6055336,-1.4152793,-1.7209885,1.1187388,1.1338948,-1.9613477,-3.4288874,-2.6882856,-4.395659,Q4
412,MT0007232134,7.5804,-4.9024,2.7456,168490,1.2554,8.8451,0.11213,1.8199,0.078234,4651.9,0.2818,-0.21783,1.6897,12.889,0.26605,0.073752,4.3909,761.09,0.26647,6.9595,0.029575,1.7125,0.31818,0.056418,1.1036,0.29584,7.1591,0.74141,5050.0,2.0795,0.058475,1.4041,0.4375,0.37056,5.9673,0.094142,5.8747,4499.5,92.698,1.6646,7.7215,569.85,2.0941,0.59888,0.40493,0.072109,298.98,0.18214,0.33068,2.8634,8,5.2608,0.29981,0.18732,0.08416,0.023574,0.14751,3.6825,1.2924,4.1139,0.89094,0.73163,0.22175,0.4567,0.0,0.23346,0.31178,3.0396,0.42887,0.46883,1.1668,0.52367,0.37013,0.73163,1.0303e-05,0.0,1.5741,1.0567,4.4165,0.36951,4295.3,0.2961,2.8525,2.2243,-0.43818,0.31779,0.20165,0.37004,0.40483,0.1869,0.29304,0.80885,0.54597,0.20091,0.0,0.87043,7.2501,0.53154,0.70898,0.0,-332.56638,136.9855,-4.6425843,20.996717,9.597368,-7.122415,-13.056996,10.672832,-20.348085,4.73961,-8.333668,-2.7990434,-3.691614,-5.9850883,-13.493913,2.4840755,0.10158439,-6.5706377,-3.2241645,-3.3647654,-12.041824,-2.8837526,-1.6406955,-4.288581,-5.042042,0.4566229,-5.4062314,3.147775,5.019844,-3.3163776,-4.7517147,-1.5827454,-1.3652354,5.868109,4.4250283,-0.4430547,2.6460946,-2.1722887,-2.7768455,-4.6602855,Q4
413,MT0007265208,5.501,17.468,2.1386,394900,0.76267,6.5169,0.11384,0.93839,0.068593,5385.3,0.30251,18.51,1.3324,11.865,0.33256,0.052499,4.6767,523.62,0.31587,22.022,0.44589,1.2368,0.24611,0.065649,1.0033,0.32568,6.685,0.42978,5866.4,2.6506,0.068234,1.8321,0.16279,0.31844,5.2246,0.064282,5.6277,4167.3,162.1,3.0688,5.7611,1392.3,1.7335,1.2976,0.97109,0.060256,468.55,0.13312,0.26513,2.7881,5,4.8241,0.24189,0.17114,0.078823,0.039293,0.1675,4.0204,1.3009,4.3107,0.75586,2.0951,0.24933,0.37037,0.63636,0.17473,0.55884,3.8602,0.54055,1.0306,0.43435,0.57365,0.41906,1.7958,0.0038624,100.7,1.5871,2.0656,3.4838,0.39582,4872.2,0.17965,2.6426,1.6922,-0.36904,0.50673,0.05013,-0.18151,0.37136,0.16013,-0.25501,3.1499,0.4444,0.49833,0.07829,0.85059,7.1866,0.59357,0.50325,915.03,-145.5355,115.42019,-10.510579,29.29581,-6.987105,3.7692428,-11.405469,6.58156,-14.407152,5.4621525,-9.074107,-0.079637565,-9.186053,1.1197224,-7.946743,-2.109559,-5.5461698,-2.9043803,-4.419151,-2.9990969,0.29037333,2.00478,-2.7006953,-5.011528,1.0571548,-0.95474064,-1.8491862,-1.372511,-0.06692406,0.86617106,-0.9010146,-2.7840831,-0.36816877,-1.0624166,1.5939934,-0.17950489,-0.09290592,-1.3137958,-1.724363,-3.7477393,Q3
414,MT0007338724,8.1413,-0.82525,2.2145,209630,0.72856,4.775,0.12108,1.1178,0.065498,5280.1,0.33324,3.6201,1.0682,11.907,0.49884,0.040087,2.2763,267.85,0.38886,19.975,0.36905,1.0348,0.16807,0.072572,2.3075,0.33714,7.2955,0.56615,5791.6,1.849,0.059077,3.0238,0.32143,0.29508,4.8706,0.058112,5.4573,4591.4,121.66,11.766,5.0979,706.38,1.5557,1.5637,0.95621,0.028511,279.71,0.12407,0.35018,2.1847,6,4.7137,0.26236,0.18868,0.08288,0.10992,0.17512,4.1686,1.383,4.4279,0.67295,1.7293,0.26663,-0.085794,0.36364,0.12536,0.65735,3.423,0.6865,2.9614,0.55309,0.55236,0.42862,1.9954,0.004414,138.24,0.99299,1.4056,2.2899,0.38134,4962.2,0.11571,3.5017,0.94588,-1.2987,0.6954,0.42599,-0.10345,0.32676,0.16884,-0.77694,0.93863,0.44952,0.63371,0.087085,0.87936,6.2228,0.56886,0.43923,1226.3,-182.92714,163.54323,-73.9414,16.042355,-2.8704846,-38.510098,-16.03707,-10.050553,-18.30282,-15.961999,-13.981752,-6.677659,-9.615966,-6.9857473,-1.2748742,-3.1206262,-2.68987,2.643738,6.3429184,7.4286294,6.4525924,5.6404862,6.3283052,5.6141963,2.1914716,-0.14970252,-1.4073402,-2.9216154,-1.2788879,0.6698389,0.23515418,-1.9309095,-2.0042083,-2.6967092,-3.3778174,-3.2813585,-1.5696994,-1.9864478,-3.8428667,-4.1120696,Q3
415,MT0007342701,6.2054,18.925,3.13,418590,1.3021,5.925,0.11036,1.4006,0.09832,4576.3,0.28471,18.136,1.0086,11.089,0.20569,0.077931,5.2681,1004.0,0.27692,29.55,0.14584,1.5709,0.2417,0.057992,2.2066,0.37572,7.42,0.53025,5459.2,2.1812,0.090863,3.1359,0.21154,0.38461,5.6823,0.089888,5.311,3611.7,139.13,6.1474,5.3189,1964.2,2.2105,1.0631,1.0672,0.072628,514.37,0.17069,0.31082,2.7752,7,4.4398,0.12398,0.17365,0.073115,0.067398,0.14312,3.615,1.6444,3.9939,0.70273,1.4741,0.29189,0.060793,0.66667,0.17733,0.41519,3.2461,0.53081,1.9572,0.51084,0.57804,0.37311,0.7542,0.0030422,126.73,1.3119,1.0674,3.0527,0.39841,3612.2,0.27558,3.5319,1.438,-0.52274,0.11776,0.22093,-0.75718,0.3986,0.18451,-0.66832,4.7854,0.72091,0.50274,0.11017,0.85646,7.508,0.61358,0.41517,843.46,-154.37988,116.52141,-0.40325367,26.151623,0.04969875,18.553133,-10.418191,9.797298,-30.896093,-0.68718654,-15.522649,-0.85226667,-10.456767,-4.4170747,-3.169863,-5.134233,-18.507034,3.591337,-6.0999703,-2.699772,-6.8804054,-4.5483623,-9.300158,-2.7965734,-8.072612,-1.3951828,-3.0313675,-3.9943507,-11.194642,-12.907591,-9.261161,-4.4019055,2.3577662,1.3211358,2.301232,3.7148104,-1.0021871,-4.3299265,-4.7935147,-4.6523757,Q4
416,MT0007349999,5.3506,15.401,2.4396,489250,0.58776,3.4984,0.17172,1.3947,0.063103,5126.6,0.24906,13.745,0.69923,9.1319,0.23279,0.03785,2.6008,345.93,0.3036,22.645,0.38913,1.4889,0.15625,0.085925,2.341,0.33253,7.7706,0.44197,5375.3,3.5845,0.06441,3.2204,0.13333,0.29257,5.5259,0.059769,5.7669,4679.9,89.895,4.1047,4.9536,632.36,1.7674,1.0314,0.58663,0.055557,277.02,0.14209,0.29975,1.6609,6,5.1718,0.33861,0.17208,0.086461,0.14635,0.20508,4.0591,1.0339,4.7235,0.26034,0.86465,0.29676,-0.67322,0.8,0.20134,0.55674,2.14,0.92054,1.7383,0.92725,0.65417,0.37604,1.2305,0.0054487,131.2,0.77063,1.9355,3.5894,0.41447,4944.1,0.13578,2.8285,0.81818,-1.0705,0.11816,-0.09991,0.10657,0.32059,0.15386,-1.2109,1.3551,0.57455,0.681,0.10153,0.92292,8.5617,0.57926,0.95621,939.66,-169.06946,128.91257,-64.28596,34.748207,-39.087727,-6.501095,-13.589434,-7.94013,-22.146986,-1.6219655,-15.658265,-10.5697775,-6.5232596,-4.644433,-11.531438,-6.5331006,-12.496967,-7.5229664,-3.9117987,1.0632241,2.074388,1.1977473,-2.6554854,-2.9275465,-0.5173895,-1.0905583,-0.24045257,-0.57110035,4.2994184,4.8818717,2.421593,-4.4194016,-7.0607295,-2.8578267,2.7643464,-0.24517393,-1.102836,-3.1780398,0.35896313,-0.078175314,Q3
417,MT0007372035,4.6654,12.08,2.2268,494190,1.0342,5.7378,0.10819,1.1388,0.11355,4112.9,0.42577,14.026,2.4883,9.5517,0.43233,0.098049,7.3577,948.25,0.4339,19.238,0.0,1.3656,0.37372,0.06699,2.341,0.39456,5.0725,0.47003,4579.6,1.6434,0.068325,2.7723,0.29412,0.47575,4.2056,0.10371,4.5918,3797.0,177.68,2.7767,7.0884,1977.0,1.8161,0.86505,1.0095,0.067081,224.27,0.16617,0.29058,2.4218,6,4.016,0.1666,0.16845,0.086043,0.049677,0.12975,3.2621,1.2279,3.5261,0.19046,1.8291,0.27398,0.1037,0.75,0.17919,0.024594,4.3982,0.058707,1.196,0.56857,0.48348,0.52897,1.43,0.0041672,126.16,1.1529,1.6946,1.8955,0.43081,3296.8,0.29389,1.9902,2.4962,-0.81445,0.0,-0.26495,-0.57896,0.50582,0.19417,-0.034244,3.8271,0.053143,0.094784,0.047957,0.6722,5.8247,0.62012,0.20886,2260.1,-242.11719,97.56195,6.5378075,38.046955,5.956398,20.158504,-1.0070363,10.970638,-7.9885936,11.255949,-14.050338,0.4836451,-11.803611,-1.7857882,-10.91296,-1.3374548,-10.123373,4.2804904,-11.518834,-1.7542452,-7.1792307,-2.2391706,-10.444156,-0.25781864,-4.44638,-0.576581,-6.1082697,-2.7065713,-4.330401,0.19481649,-1.6987101,1.7045921,-0.42567408,-0.014194091,-1.595561,0.5202011,-0.0049441773,-0.8642335,-2.9293408,0.1233866,Q3
418,MT0007379559,2.2624,38.199,1.139,2496600,0.24901,1.5096,0.28664,0.76991,0.14622,5793.8,0.53858,36.252,-0.60966,4.2291,0.43233,0.028301,2.6881,463.33,0.55424,0.0,0.57013,0.39623,0.061026,0.017916,3.5784,0.46639,4.0542,0.14179,6661.6,0.0,0.026899,0.0,0.0,0.58949,3.487,0.050713,3.6282,0.0,72.772,0.0,4.6245,597.96,0.73703,1.1312,0.0,0.027298,0.0,0.065262,0.19411,0.0,4,3.2889,0.49981,0.11773,0.11998,0.39022,0.19616,2.8029,0.65394,3.0499,0.2413,0.43233,0.45781,-1.9063,0.0,0.10376,-0.24909,2.0076,-0.15381,0.0,0.18141,0.77335,0.61702,1.6628,0.011652,0.0,1.0856,1.5253,1.2483,0.60392,5223.2,0.13737,1.2829,0.78805,-2.0311,0.0,-2.549,-1.4985,0.61003,0.39147,-1.2827,0.94398,-0.33865,-0.26341,0.0,0.46935,4.1535,0.76576,-0.16308,0.0,-0.12040073,75.992424,-14.068531,43.522213,-9.199727,19.199278,-9.764027,22.554546,-9.360243,14.294948,-11.396064,12.667453,-11.03486,9.091402,-11.843629,9.363332,-9.113028,6.0024657,-5.3808293,6.6968575,-8.408707,2.8178537,-2.118954,5.0871525,-6.3167496,3.9918647,-2.7836893,1.5241535,-8.182909,-1.211256,-4.4850793,-1.7685081,-4.0278764,-2.9442909,-4.712218,-0.80325973,-3.9073234,0.055281214,-2.6380377,-1.8788531,Q2
419,MT0007379700,2.0126,24.546,1.5858,1323900,0.42659,2.9324,0.18926,0.67739,0.082643,6071.3,0.49039,10.065,-0.094612,7.4365,0.30134,0.049658,1.585,417.66,0.40601,26.427,0.41416,1.0596,0.14038,0.039187,2.4585,0.451,4.4948,0.26545,7439.9,1.5,0.029701,1.5,0.09375,0.47269,4.5866,0.054288,4.9375,4903.7,106.35,1.5,4.8212,1142.3,1.3238,0.93758,0.51395,0.03086,166.52,0.12908,0.23921,1.5,4,4.3247,0.44121,0.16703,0.17353,0.17141,0.1784,3.375,0.78361,3.8405,-0.91854,0.73661,0.37375,-1.3799,0.0,0.14811,-0.052711,2.3732,0.13636,0.70171,0.55651,0.63632,0.58642,1.9754,0.010772,0.0,1.4914,1.47,1.9493,0.52144,3481.3,0.14757,1.8484,1.5268,-2.5711,0.6875,-1.3693,-0.85964,0.54701,0.30092,-1.284,2.2893,-0.1637,-0.19995,0.0,0.67541,5.0245,0.63344,0.10432,0.0,-133.37794,111.81469,-61.40292,79.905785,-4.459671,37.51229,-9.213996,18.715029,5.5096784,4.9543667,-0.86314684,1.3945091,1.3608534,-6.5382743,7.2236967,-2.9441762,2.6395872,-8.487079,6.889615,-7.689286,-5.6506166,-2.6139657,-0.052412137,-1.926643,-2.9318042,4.998001,-3.5232909,0.034711633,-8.840514,-2.6250627,-8.354814,-2.5454586,0.4276655,-1.3375787,-2.8415697,-3.591761,-0.31913513,-5.339887,-1.9769999,-3.6939585,Q2
420,MT0007410187,7.8562,-1.0221,0.97262,55642,1.0711,6.1107,0.078322,0.81122,0.11017,4503.6,0.3962,-2.7728,3.013,12.256,1.1958,0.049242,5.4858,402.53,0.38765,15.835,0.033951,1.2744,0.53784,0.068311,0.90205,0.25668,6.0602,0.79058,5307.6,2.8314,0.068771,1.3715,0.36667,0.41479,4.6598,0.13022,4.3766,3735.0,178.61,5.2914,6.7947,1096.7,2.1487,1.1626,0.56859,0.068391,463.07,0.10627,0.28574,2.0029,5,4.1214,0.55187,0.21001,0.072184,0.0472,0.11296,3.617,1.7918,3.8181,1.4615,0.26574,0.25627,1.0572,0.57143,0.13878,0.20886,4.8467,0.13768,1.7301,0.53763,0.56855,0.42083,1.063,0.0010705,133.12,2.562,2.5397,2.6928,0.3638,3679.7,0.18918,3.3765,2.704,-0.49996,0.098039,0.86128,0.37821,0.42864,0.14838,0.79568,1.2256,0.13058,0.17056,0.14395,0.75064,5.0708,0.53088,0.055124,1216.5,-306.62326,153.82016,3.123242,28.025871,22.570444,4.863959,-0.7341956,4.3716855,1.9715977,-5.2640877,0.5589401,-0.5342148,-4.6437693,0.38407853,2.7763298,-0.004861095,-3.1792305,-2.1814823,-0.4090802,-2.6921222,-2.610263,-2.0179844,-2.1532989,-1.5758909,-1.3373275,0.040148005,0.6857838,-0.25213698,1.8242502,2.3674424,2.2051454,4.2981896,3.4768686,1.9909486,1.4432378,-0.116655946,-0.1431667,1.1263238,1.1644133,-0.25527936,Q3
421,MT0007413949,2.5707,37.965,0.77741,1781000,0.24104,1.7733,0.2182,0.69843,0.11689,6096.9,0.58391,37.361,-0.96822,4.7388,0.56535,0.024051,3.1485,418.04,0.55337,0.0,0.57533,0.39938,0.063373,0.018549,5.217,0.45843,3.5526,0.14764,6561.4,0.0,0.032371,0.0,0.0,0.56783,3.4298,0.04572,3.433,0.0,67.909,0.0,4.5406,508.08,0.77348,0.99814,0.0,0.026847,0.0,0.060562,0.12053,0.0,3,3.0129,0.47896,0.10436,0.12555,0.35468,0.19877,2.9693,0.70629,2.9055,0.25117,0.099768,0.4096,-1.9295,0.0,0.10046,-0.14867,1.9036,-0.2165,0.0,0.2123,0.7852,0.63319,0.8314,0.022582,0.0,-0.68316,2.3047,1.2625,0.58515,5514.0,0.12905,0.9707,0.91653,-2.5266,0.0,-2.1473,-3.196,0.61807,0.40751,-1.2942,0.67221,-0.31503,-0.40662,0.0,0.4541,4.1369,0.75137,-0.20346,0.0,9.872257,87.12366,-17.954096,42.237797,-10.541538,22.53773,-7.0866265,20.592144,-7.491717,19.408215,-4.083883,12.279702,-8.874406,13.392902,-7.184115,8.844246,-8.411174,4.812142,-6.93038,3.586025,-10.4598875,5.982414,-7.0473123,1.9266042,-7.2601924,0.06961316,-4.8889985,2.2054722,-6.4495234,-1.2701172,-4.2750278,-0.78701556,-4.471671,-3.0078394,-6.261123,-1.0706557,-2.6278183,-2.6633286,-1.6249332,-0.0435536,Q2
